Timestamp,Age,Gender,Living Area,Class,Household Size,To what extent are your Parents involved in your education,Are your Parents literate,What is the highest level of education of your Father,What is the highest level of education of your Mother,Who is more likely to help with your homework,How likely is your Mother to help with your homework,How likely is your Father to help with your homework,How far is your school from your home,What transportation type do you get to school with,Are there famous landmarks where you live,Is the road to your home tarred,Do you have three-square meals every day,How often do you eat vegetables and fruits in your home,How often do you take vitamins,Can you say that you eat balanced diet at home,Do you take breakfast before school,Do you take food/lunch to school,What is your attendance percentage for the last school year/session,How many hours do you spend studying everyday,How many hours do you sleep everyday,How often do you exercise,What after school activities do you engage in? (Tick all that apply.),Do you engage or participate in any extracurricular activities in school,"Are you a part of any club in school? (School clubs like Jet, Press, Red Cross etc.)",Do you participate in debates and school intellectual competitions,Do you participate in sporting activities in school,"Do you have a personal smartphone or device such as laptop, tablet etc.?",Do you have access to Internet services,What is your current exams grade score,Is your academic performance balanced,What is your current position in the overall grade at school
13/06/2025 12:19:25,15 - 20 Years,Male,Rural,SS 1,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 12:20:56,10 - 15 Years,Male,Semi-Urban,SS 3,6,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:22:38,10 - 15 Years,Male,Rural,SS 1,6,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:24:12,15 - 20 Years,Female,Urban,SS 2,5,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 12:25:38,10 - 15 Years,Female,Rural,SS 3,2,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 12:27:01,10 - 15 Years,Female,Semi-Urban,SS 2,5,Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 12:28:27,10 - 15 Years,Female,Rural,SS 1,4,Very Involved,Yes,Phd,Masters Degree,Father,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 12:30:04,10 - 15 Years,Female,Rural,SS 3,9,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Trekking,No,No,Yes,Not Often,Not Often,No,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 12:31:32,15 - 20 Years,Male,Urban,SS 2,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 12:33:15,10 - 15 Years,Female,Rural,SS 2,4,Very Involved,Yes,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Often,"After School Lessons, Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:34:44,15 - 20 Years,Female,Semi-Urban,SS 2,6,Very Involved,No,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Very Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 5
13/06/2025 12:36:36,10 - 15 Years,Female,Rural,SS 2,5,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,No,No,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Very Often,"Hawking/Trading, Playing, Reading",No,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 12:39:02,15 - 20 Years,Female,Semi-Urban,SS 1,6,Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Very Likely,Not Far,Trekking,Yes,Yes,No,Often,Often,Yes,No,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 12:40:19,15 - 20 Years,Male,Rural,SS 3,7,Not At All Involved,Yes,Waec/Ssce,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Hawking/Trading, Reading",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
13/06/2025 12:41:55,10 - 15 Years,Male,Urban,SS 2,3,Not At All Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Very Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 12:45:32,15 - 20 Years,Female,Rural,SS 3,2,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 12:46:53,15 - 20 Years,Female,Rural,SS 3,4,Involved,No,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 12:48:29,10 - 15 Years,Male,Urban,SS 2,1,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,Private Transportation (Parents Car/Vehicle),No,No,No,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,No,No,No,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 12:50:12,15 - 20 Years,Male,Semi-Urban,SS 2,4,Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Very Often,"Hawking/Trading, Reading",Yes,No,Yes,Yes,No,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 12:51:46,10 - 15 Years,Male,Semi-Urban,SS 1,2,Involved,Yes,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,Reading,Yes,No,No,No,No,Yes,Between 45 - 55 %,No,Top 10
13/06/2025 12:53:15,15 - 20 Years,Male,Urban,SS 3,4,Very Involved,Yes,Masters Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 12:55:04,10 - 15 Years,Male,Rural,SS 1,7,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Trekking,No,No,Yes,Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:56:51,15 - 20 Years,Female,Rural,SS 2,4,Involved,No,Waec/Ssce,Informal Education (Vocational Training),Mother,Likely,Not Likely,Far,Trekking,Yes,No,No,Not Often,Very Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Playing, Sleeping",Yes,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 12:59:02,10 - 15 Years,Female,Rural,SS 3,3,Not At All Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Mother,Very Likely,Very Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Sleeping",Yes,Yes,No,No,Yes,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:00:39,15 - 20 Years,Male,Rural,SS 1,4,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Not Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,No,No,No,Yes,Yes,Between 45 - 55 %,Yes,Top 10
13/06/2025 13:02:45,15 - 20 Years,Female,Semi-Urban,SS 3,5,Not At All Involved,Yes,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,Yes,Yes,Yes,No,65 & Above,Yes,Top 3
13/06/2025 13:04:37,10 - 15 Years,Male,Rural,SS 2,4,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Very Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"Hawking/Trading, Reading",No,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:06:10,15 - 20 Years,Male,Rural,SS 1,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading",Yes,No,Yes,No,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:24:47,10 - 15 Years,Male,Rural,SS 3,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:25:57,15 - 20 Years,Female,Semi-Urban,SS 3,4,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Very Often,"Hawking/Trading, Playing, Sleeping",No,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 3
13/06/2025 13:27:00,15 - 20 Years,Male,Rural,3,3,Very Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,Hawking/Trading,No,No,No,No,Yes,Yes,65 & Above,No,Top 5
13/06/2025 13:28:35,15 - 20 Years,Male,Urban,SS 1,5,Involved,Yes,Masters Degree,Waec/Ssce,Father,Not Likely,Likely,Not Far,Trekking,No,Yes,No,Not Often,Very Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 13:29:51,15 - 20 Years,Female,Rural,SS 2,4,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 13:31:09,15 - 20 Years,Female,Urban,2,4,Involved,No,Phd,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Very Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 13:32:41,10 - 15 Years,Male,Urban,SS 3,4,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:34:06,10 - 15 Years,Male,Rural,SS2,4,Not At All Involved,No,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:35:20,10 - 15 Years,Male,Rural,SS 2,5,Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Sleeping",No,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 13:39:42,10 - 15 Years,Female,Rural,SS 2,4,Not At All Involved,No,Waec/Ssce,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Sleeping",No,No,No,No,No,No,65 & Above,Yes,Top 3
13/06/2025 13:40:57,15 - 20 Years,Female,Semi-Urban,SS 3,6,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Often,Yes,No,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading",No,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 13:42:12,15 - 20 Years,Male,Rural,SS 2,5,Very Involved,Yes,Masters Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 5
13/06/2025 13:43:36,10 - 15 Years,Male,Rural,SS 2,3,Involved,Yes,Phd,Phd,Mother,Very Likely,Very Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 13:44:46,10 - 15 Years,Male,Semi-Urban,SS 2,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Not Often,Often,No,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,No,No,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:46:45,10 - 15 Years,Male,Rural,5,2,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,No,No,Often,Often,Yes,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,65 & Above,Yes,Top 3
13/06/2025 13:47:58,10 - 15 Years,Male,Rural,SS 1,4,Involved,No,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Not Often,"After School Lessons, Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:49:25,15 - 20 Years,Female,Rural,SS 2,3,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",No,No,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:56:01,10 - 15 Years,Male,Rural,SS 2,3,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 10
13/06/2025 13:57:20,15 - 20 Years,Female,Urban,SS 2,5,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 13:58:31,15 - 20 Years,Female,Rural,SS 2,1,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:59:50,10 - 15 Years,Female,Rural,SS 2,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Playing, Reading",No,No,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 14:01:15,15 - 20 Years,Female,Semi-Urban,SS 2,3,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 14:04:42,10 - 15 Years,Female,Rural,SS 5,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Likely,Very Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
13/06/2025 14:06:15,15 - 20 Years,Male,Urban,SS 1,7,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,No,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Not Often,Hawking/Trading,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:07:27,10 - 15 Years,Male,Semi-Urban,SS 2,4,Very Involved,Yes,University Or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:09:33,10 - 15 Years,Male,Semi-Urban,SS 2,4,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,Reading,Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:11:10,10 - 15 Years,Male,Rural,SS 1,5,Involved,Yes,Waec/Ssce,Waec/Ssce,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing",No,No,No,Yes,No,No,65 & Above,Yes,Top 5
13/06/2025 14:12:39,10 - 15 Years,Female,Urban,SS 2,5,Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 14:13:51,10 - 15 Years,Male,Semi-Urban,SS 2,4,Not At All Involved,No,Waec/Ssce,Waec/Ssce,Father,Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:15:43,15 - 20 Years,Female,Urban,SS 2,2,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Often,Playing,Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:17:09,10 - 15 Years,Female,Semi-Urban,SS 3,5,Not At All Involved,Yes,Masters Degree,Phd,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
