Timestamp,Age,Gender,Living Area,Class,Household Size,Parent Involvement,Literate Parents,Qualification - Father,Qualification - Mother,Homework Assistance,Homework Assistance - Mother,Homework Assistance - Father,School Distance,Transportation,Famous Landmarks,Tarred Road,Meals (3-Square),Veggies & Fruits,Vitamins,Balanced Diet,Breakfast,Lunch,Attendance,Study Hours,Sleep Hours,Exercise,After-School Activities,Extracurricular Activities,School Club,Intellectual Competitions,Sporting Activities,Gadgets,Internet,Grade,Academic Balance,Position
06/06/2025 17:30,15 - 20 Years,Female,Semi-Urban,SS 3,5,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 17:37,10 - 15 Years,Male,Rural,SS1,Big,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,10 - 40 %,Below 1Hr,4 - 5Hrs,Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,Below 40 %,Yes,Top 10
06/06/2025 17:46,15 - 20 Years,Female,Rural,SS 2,5,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Not Often,No,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,No,Yes,No,No,65 & Above,Yes,Top 10
06/06/2025 17:50,15 - 20 Years,Female,Semi-Urban,SS 3,4,Not At All Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,No,Not Often,Not Often,No,No,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
06/06/2025 17:55,10 - 15 Years,Male,Urban,SS 1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 3
06/06/2025 17:58,15 - 20 Years,Female,Semi-Urban,SS 2,3,Very Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:05,15 - 20 Years,Male,Semi-Urban,SS 2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Very Often,Very Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
06/06/2025 18:09,10 - 15 Years,Male,Rural,SS 1,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Very Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:14,10 - 15 Years,Female,Rural,SS 3,3,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Far,Trekking,No,No,No,Often,Not Often,No,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:37,15 - 20 Years,Female,Urban,SS 2,3,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:41,15 - 20 Years,Female,Semi-Urban,SS 2,4,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
06/06/2025 18:45,10 - 15 Years,Male,Semi-Urban,SS 3,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 18:49,10 - 15 Years,Male,Semi-Urban,SS 1,8,Not At All Involved,No,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Not Often,"Playing, Sleeping",No,No,No,Yes,No,No,Between 55 - 65 %,No,Top 10
06/06/2025 18:55,10 - 15 Years,Female,Rural,SS 2,3,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
06/06/2025 18:59,15 - 20 Years,Male,Semi-Urban,SS 2,5,Not At All Involved,No,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"Playing, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 10
06/06/2025 19:07,15 - 20 Years,Female,Semi-Urban,SS 3,3,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,65 & Above,No,Top 10
06/06/2025 19:10,10 - 15 Years,Female,Rural,SS 2,4,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
06/06/2025 20:59,15 - 20 Years,Male,Rural,SS24,4,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Not Often,Not Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,Training,Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
06/06/2025 21:00,10 - 15 Years,Male,Urban,SS2,5,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Very Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Not Often,Very Often,Yes,No,Yes,40 - 60 %,Below 1Hr,4 - 5Hrs,Often,After School Lessons,Yes,Yes,Yes,Yes,No,No,Between 45 - 55 %,Yes,Top 5
09/06/2025 09:25,15 - 20 Years,Male,Semi-Urban,SS 3,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 09:27,10 - 15 Years,Female,Semi-Urban,SS 1,6,Involved,No,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,No,65 & Above,Yes,Top 10
09/06/2025 09:29,15 - 20 Years,Male,Rural,SS 1,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Often,Often,Yes,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 09:31,15 - 20 Years,Male,Semi-Urban,SS 3,3,Very Involved,Yes,University Or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 5
09/06/2025 09:33,10 - 15 Years,Female,Urban,SS 2,7,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
09/06/2025 09:52,10 - 15 Years,Male,Urban,SS 3,5,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 09:58,15 - 20 Years,Male,Urban,SS 3,4,Involved,Yes,Masters Degree,Waec/Ssce,Mother,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
09/06/2025 09:59,5 - 10 Years,Female,Urban,SS1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
09/06/2025 10:00,10 - 15 Years,Female,Urban,JSS 3,7,Very Involved,Yes,Masters Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Hawking/Trading, Reading",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
09/06/2025 10:43,15 - 20 Years,Female,Semi-Urban,SS 4,5,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading",No,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
09/06/2025 10:55,15 - 20 Years,Female,Urban,SS2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
09/06/2025 11:32,15 - 20 Years,Female,Rural,SS2,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Very Often,Very Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,Sleeping,Yes,Yes,Yes,No,Yes,Yes,65 & Above,Yes,Top 5
09/06/2025 11:42,15 - 20 Years,Female,Rural,SS 2,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"Playing, Reading",Yes,Yes,No,Yes,No,No,65 & Above,No,Top 10
09/06/2025 12:39,15 - 20 Years,Male,Rural,SS 2,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 13:00,10 - 15 Years,Male,Rural,SS 2,7,Not At All Involved,No,Waec/Ssce,Informal Education (Vocational Training),Mother,Likely,Likely,Very Far,Trekking,No,No,No,Often,Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 16:15,15 - 20 Years,Female,Rural,SS 1,6,Not At All Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Likely,Far,Trekking,No,No,No,Not Often,Not Often,No,Yes,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
09/06/2025 16:22,15 - 20 Years,Female,Semi-Urban,SS 2,6,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
09/06/2025 16:38,10 - 15 Years,Male,Semi-Urban,SS 3,6,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,No,Top 10
09/06/2025 16:50,10 - 15 Years,Female,Semi-Urban,SS 3,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,No,65 & Above,Yes,Top 3
09/06/2025 17:02,15 - 20 Years,Male,Urban,SS 1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
09/06/2025 20:57,15 - 20 Years,Male,Urban,BSC,4,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Very Likely,Very Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
10/06/2025 00:52,15 - 20 Years,Male,Rural,SS 2,5,Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,Yes,Yes,No,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
10/06/2025 00:59,10 - 15 Years,Male,Semi-Urban,SS 2,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:05,15 - 20 Years,Male,Semi-Urban,SS 1,4,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Hawking/Trading,No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:14,10 - 15 Years,Female,Semi-Urban,SS 3,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:27,10 - 15 Years,Female,Semi-Urban,SS 1,3,Not At All Involved,No,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
10/06/2025 01:54,15 - 20 Years,Male,Semi-Urban,SS  3,6,Involved,Yes,University Or Polytechnic Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
10/06/2025 02:02,15 - 20 Years,Male,Urban,SS 1,5,Very Involved,Yes,Phd,Masters Degree,Mother,Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
10/06/2025 02:12,15 - 20 Years,Male,Semi-Urban,SS 2,5,Involved,No,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
11/06/2025 23:09,15 - 20 Years,Male,Urban,EMPLOYEE,One,Very Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Not Often,Yes,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:18,15 - 20 Years,Male,Semi-Urban,SS 2,3,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 12:19,15 - 20 Years,Male,Rural,SS 1,5,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 12:20,10 - 15 Years,Male,Semi-Urban,SS 3,6,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,No,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:22,10 - 15 Years,Male,Rural,SS 1,6,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:24,15 - 20 Years,Female,Urban,SS 2,5,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 12:25,10 - 15 Years,Female,Rural,SS 3,2,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 12:27,10 - 15 Years,Female,Semi-Urban,SS 2,5,Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 12:28,10 - 15 Years,Female,Rural,SS 1,4,Very Involved,Yes,Phd,Masters Degree,Father,Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 12:30,10 - 15 Years,Female,Rural,SS 3,9,Not At All Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Trekking,No,No,Yes,Not Often,Not Often,No,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Sleeping",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 12:31,15 - 20 Years,Male,Urban,SS 2,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
