Timestamp,Age,Gender,Living Area,Class,Household Size,To what extent are your Parents involved in your education,Are your Parents literate,What is the highest level of education of your Father,What is the highest level of education of your Mother,Who is more likely to help with your homework,How likely is your Mother to help with your homework,How likely is your Father to help with your homework,How far is your school from your home,What transportation type do you get to school with,Are there famous landmarks where you live,Is the road to your home tarred,Do you have three-square meals every day,How often do you eat vegetables and fruits in your home,How often do you take vitamins,Can you say that you eat balanced diet at home,Do you take breakfast before school,Do you take food/lunch to school,What is your attendance percentage for the last school year/session,How many hours do you spend studying everyday,How many hours do you sleep everyday,How often do you exercise,What after school activities do you engage in? (Tick all that apply.),Do you engage or participate in any extracurricular activities in school,"Are you a part of any club in school? (School clubs like Jet, Press, Red Cross etc.)",Do you participate in debates and school intellectual competitions,Do you participate in sporting activities in school,"Do you have a personal smartphone or device such as laptop, tablet etc.?",Do you have access to Internet services,What is your current exams grade score,Is your academic performance balanced,What is your current position in the overall grade at school
13/06/2025 12:40:19,15 - 20 years,Male,Rural,sss 3,7,Not at all involved,Yes,WAEC/SSCE,Masters Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"After school lessons, Reading, Hawking/Trading",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
13/06/2025 12:41:55,10 - 15 years,Male,Urban,sss 2,3,Not at all involved,No,University or Polytechnic Degree,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Very Often,"Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 10
13/06/2025 12:45:32,15 - 20 years,Female,Rural,sss 3,2,Involved,Yes,Masters Degree,University or Polytechnic Degree,Father,Likely,Not likely,Not Far,Trekking,Yes,No,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Not Often,"After school lessons, Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 12:46:53,15 - 20 years,Female,Rural,sss 3,4,Involved,No,Informal Education (Vocational Training),WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,Yes,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1hr - 3hrs,4 - 5hrs,Not Often,"Reading, Sleeping, Hawking/Trading",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 12:48:29,10 - 15 years,Male,Urban,sss 2,1,Involved,Yes,University or Polytechnic Degree,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Not likely,Far,Private transportation (Parents car/vehicle),No,No,No,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"After school lessons, Reading, Playing",No,No,No,No,Yes,Yes,65 & above,Yes,Top 5
13/06/2025 12:50:12,15 - 20 years,Male,Semi-urban,sss 2,4,Involved,Yes,WAEC/SSCE,WAEC/SSCE,Mother,Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Very Often,"Reading, Hawking/Trading",Yes,No,Yes,Yes,No,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 12:51:46,10 - 15 years,Male,Semi-urban,sss 1,2,Involved,Yes,University or Polytechnic Degree,Masters Degree,"Other (Siblings, other family members, lesson teacher etc.)",Very likely,Not likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Not Often,Reading,Yes,No,No,No,No,Yes,Between 45 - 55 %,No,Top 10
13/06/2025 12:53:15,15 - 20 years,Male,Urban,sss 3,4,Very Involved,Yes,Masters Degree,WAEC/SSCE,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,6 - 7hrs,Often,"After school lessons, Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 10
13/06/2025 12:55:04,10 - 15 years,Male,Rural,sss 1,7,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,Trekking,No,No,Yes,Often,Often,Yes,No,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"After school lessons, Reading, Playing",No,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 5
13/06/2025 12:56:51,15 - 20 years,Female,Rural,sss 2,4,Involved,No,WAEC/SSCE,Informal Education (Vocational Training),Mother,Likely,Not likely,Far,Trekking,Yes,No,No,Not Often,Very Often,No,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,4 - 5hrs,Not Often,"Playing, Sleeping",Yes,Yes,No,Yes,Yes,Yes,65 & above,Yes,Top 5
13/06/2025 12:59:02,10 - 15 years,Female,Rural,sss 3,3,Not at all involved,Yes,WAEC/SSCE,University or Polytechnic Degree,Mother,Very likely,Very likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Not Often,"Playing, Sleeping",Yes,Yes,No,No,Yes,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:00:39,15 - 20 years,Male,Rural,sss 1,4,Not at all involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Father,Not likely,Not likely,Not Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Playing, Sleeping, Hawking/Trading",No,No,No,No,Yes,Yes,Between 45 - 55 %,Yes,Top 10
13/06/2025 13:02:45,15 - 20 years,Female,Semi-urban,sss 3,5,Not at all involved,Yes,PhD,Masters Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Not Often,"After school lessons, Reading, Playing",No,Yes,Yes,Yes,Yes,No,65 & above,Yes,Top 3
13/06/2025 13:04:37,10 - 15 years,Male,Rural,sss 2,4,Very Involved,Yes,Masters Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Not Often,Very Often,No,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Often,"Reading, Hawking/Trading",No,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:06:10,15 - 20 years,Male,Rural,sss 1,5,Very Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Father,Likely,Likely,Not Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Not Often,"Reading, Playing",Yes,No,Yes,No,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:24:47,10 - 15 years,Male,Rural,sss 3,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Father,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Sleeping, Hawking/Trading",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:25:57,15 - 20 years,Female,Semi-urban,sss 3,4,Very Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,No,Yes,Not Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Very Often,"Playing, Sleeping, Hawking/Trading",No,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 3
13/06/2025 13:27:00,15 - 20 years,Male,Rural,3,3,Very Involved,Yes,WAEC/SSCE,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,3hrs & above,6 - 7hrs,Not Often,Hawking/Trading,No,No,No,No,Yes,Yes,65 & above,No,Top 5
13/06/2025 13:28:35,15 - 20 years,Male,Urban,sss 1,5,Involved,Yes,Masters Degree,WAEC/SSCE,Father,Not likely,Likely,Not Far,Trekking,No,Yes,No,Not Often,Very Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 10
13/06/2025 13:29:51,15 - 20 years,Female,Rural,sss 2,4,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,Yes,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Not Often,"Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 13:31:09,15 - 20 years,Female,Urban,2,4,Involved,No,PhD,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Very likely,Very likely,Not Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Very Often,"After school lessons, Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 13:32:41,10 - 15 years,Male,Urban,sss 3,4,Not at all involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:34:06,10 - 15 years,Male,Rural,sss2,4,Not at all involved,No,Informal Education (Vocational Training),WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Sleeping, Hawking/Trading",No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:35:20,10 - 15 years,Male,Rural,sss 2,5,Involved,Yes,WAEC/SSCE,WAEC/SSCE,Mother,Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Playing, Sleeping",No,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 13:39:42,10 - 15 years,Female,Rural,sss 2,4,Not at all involved,No,WAEC/SSCE,WAEC/SSCE,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"After school lessons, Playing, Sleeping",No,No,No,No,No,No,65 & above,Yes,Top 3
13/06/2025 13:40:57,15 - 20 years,Female,Semi-urban,sss 3,6,Involved,Yes,University or Polytechnic Degree,WAEC/SSCE,Father,Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Often,Yes,No,Yes,60 & above,3hrs & above,6 - 7hrs,Not Often,"Reading, Playing",No,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 5
13/06/2025 13:42:12,15 - 20 years,Male,Rural,sss 2,5,Very Involved,Yes,Masters Degree,WAEC/SSCE,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,7 - 8hrs,Not Often,"Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 5
13/06/2025 13:43:36,10 - 15 years,Male,Rural,sss 2,3,Involved,Yes,PhD,PhD,Mother,Very likely,Very likely,Not Far,Private transportation (Parents car/vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Very Often,"After school lessons, Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 13:44:46,10 - 15 years,Male,Semi-urban,sss 2,5,Not at all involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Far,"Public transportation (Bike, Cab, Bus etc.)",No,Yes,No,Not Often,Often,No,No,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Playing, Sleeping, Hawking/Trading",No,No,No,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:46:45,10 - 15 years,Male,Rural,5,2,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Father,Likely,Very likely,Very Far,Private transportation (Parents car/vehicle),No,No,No,Often,Often,Yes,No,No,60 & above,3hrs & above,7 - 8hrs,Not Often,"After school lessons, Reading, Sleeping",No,No,No,No,No,No,65 & above,Yes,Top 3
13/06/2025 13:47:58,10 - 15 years,Male,Rural,sss 1,4,Involved,No,Informal Education (Vocational Training),WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Below 1hr,4 - 5hrs,Not Often,"After school lessons, Sleeping, Hawking/Trading",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:49:25,15 - 20 years,Female,Rural,sss 2,3,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing, Sleeping",No,No,Yes,Yes,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 13:56:01,10 - 15 years,Male,Rural,sss 2,3,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,60 & above,3hrs & above,6 - 7hrs,Not Often,"Reading, Sleeping",No,No,No,No,No,No,65 & above,No,Top 10
13/06/2025 13:57:20,15 - 20 years,Female,Urban,sss 2,5,Involved,Yes,Masters Degree,University or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 13:58:31,15 - 20 years,Female,Rural,sss 2,1,Not at all involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Mother,Not likely,Not likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:59:50,10 - 15 years,Female,Rural,sss 2,5,Not at all involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,4 - 5hrs,Not Often,"Reading, Playing",No,No,Yes,Yes,Yes,Yes,65 & above,Yes,Top 5
13/06/2025 14:01:15,15 - 20 years,Female,Semi-urban,sss 2,3,Involved,Yes,Masters Degree,University or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 55 - 65 %,No,Top 10
13/06/2025 14:04:42,10 - 15 years,Female,Rural,sss 5,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Likely,Very likely,Not Far,Trekking,No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing",No,No,No,No,No,No,Between 55 - 65 %,No,Top 5
13/06/2025 14:06:15,15 - 20 years,Male,Urban,sss 1,7,Involved,Yes,WAEC/SSCE,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,No,Yes,40 - 60 %,Below 1hr,4 - 5hrs,Not Often,Hawking/Trading,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:07:27,10 - 15 years,Male,Semi-urban,sss 2,4,Very Involved,Yes,University or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,Sleeping,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:09:33,10 - 15 years,Male,Semi-urban,sss 2,4,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,Yes,No,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Not Often,Reading,Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:11:10,10 - 15 years,Male,Rural,sss 1,5,Involved,Yes,WAEC/SSCE,WAEC/SSCE,Father,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"After school lessons, Playing",No,No,No,Yes,No,No,65 & above,Yes,Top 5
13/06/2025 14:12:39,10 - 15 years,Female,Urban,sss 2,5,Involved,Yes,Masters Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,3hrs & above,7 - 8hrs,Often,"After school lessons, Reading",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 14:13:51,10 - 15 years,Male,Semi-urban,sss 2,4,Not at all involved,No,WAEC/SSCE,WAEC/SSCE,Father,Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Sleeping, Hawking/Trading",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:15:43,15 - 20 years,Female,Urban,sss 2,2,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Very Far,Private transportation (Parents car/vehicle),No,Yes,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,4 - 5hrs,Often,Playing,Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:17:09,10 - 15 years,Female,Semi-urban,sss 3,5,Not at all involved,Yes,Masters Degree,PhD,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Not likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Often,"After school lessons, Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 10
13/06/2025 14:18:40,10 - 15 years,Female,Rural,sss 1,3,Not at all involved,Yes,University or Polytechnic Degree,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 14:20:08,15 - 20 years,Female,Rural,sss 2,3,Very Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,Mother,Likely,Likely,Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Not Often,"After school lessons, Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 5
13/06/2025 14:21:27,15 - 20 years,Male,Semi-urban,sss 2,5,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",No,Yes,Yes,Not Often,Not Often,No,No,Yes,40 - 60 %,Below 1hr,4 - 5hrs,Not Often,"Sleeping, Hawking/Trading",No,No,No,Yes,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:23:04,10 - 15 years,Male,Rural,sss 2,2,Involved,Yes,University or Polytechnic Degree,WAEC/SSCE,Mother,Likely,Not likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,No,60 & above,3hrs & above,6 - 7hrs,Not Often,"Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:24:57,10 - 15 years,Male,Rural,sss 3,1,Not at all involved,Yes,PhD,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Often,"Playing, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 45 - 55 %,Yes,Top 10
13/06/2025 14:27:00,15 - 20 years,Male,Semi-urban,sss 1,4,Very Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",No,Yes,Yes,Often,Often,No,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 5
13/06/2025 14:28:28,10 - 15 years,Male,Urban,sss 3,5,Involved,No,University or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 10
13/06/2025 14:31:21,15 - 20 years,Male,Urban,sss 2,5,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Not likely,Not Far,Trekking,No,Yes,Yes,Not Often,Often,No,No,Yes,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing",Yes,Yes,Yes,Yes,No,No,Between 45 - 55 %,Yes,Top 5
13/06/2025 14:32:50,15 - 20 years,Female,Semi-urban,sss 1,3,Not at all involved,Yes,WAEC/SSCE,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,Yes,No,Not Often,Not Often,No,No,No,60 & above,3hrs & above,6 - 7hrs,Not Often,"After school lessons, Reading, Sleeping",No,Yes,Yes,Yes,No,No,65 & above,Yes,Top 5
13/06/2025 14:34:19,10 - 15 years,Male,Rural,sss 2,6,Not at all involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Very Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Below 1hr,4 - 5hrs,Not Often,"Playing, Sleeping, Hawking/Trading",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:35:54,15 - 20 years,Female,Rural,sss 2,3,Very Involved,Yes,PhD,Masters Degree,Mother,Very likely,Likely,Far,Private transportation (Parents car/vehicle),Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Very Often,"After school lessons, Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 14:37:38,10 - 15 years,Male,Rural,sss 3,2,Involved,Yes,University or Polytechnic Degree,University or Polytechnic Degree,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,7 - 8hrs,Very Often,Sleeping,Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 14:38:58,10 - 15 years,Male,Rural,sss 3,2,Involved,No,WAEC/SSCE,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,"Public transportation (Bike, Cab, Bus etc.)",No,No,No,Not Often,Not Often,No,No,No,40 - 60 %,Between 1hr - 3hrs,6 - 7hrs,Not Often,Playing,No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:41:31,15 - 20 years,Male,Rural,sss 2,10,Involved,Yes,University or Polytechnic Degree,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Not likely,Not likely,Not Far,Trekking,No,Yes,Yes,Often,Often,Yes,Yes,No,40 - 60 %,Below 1hr,4 - 5hrs,Not Often,"Sleeping, Hawking/Trading",No,No,No,No,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 14:43:04,10 - 15 years,Male,Rural,sss 3,2,Involved,Yes,University or Polytechnic Degree,WAEC/SSCE,Mother,Likely,Not likely,Far,"Public transportation (Bike, Cab, Bus etc.)",Yes,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & above,3hrs & above,7 - 8hrs,Very Often,"After school lessons, Reading, Playing",Yes,Yes,Yes,Yes,Yes,Yes,65 & above,Yes,Top 3
13/06/2025 14:44:15,15 - 20 years,Female,Semi-urban,sss 1,5,Very Involved,Yes,WAEC/SSCE,WAEC/SSCE,"Other (Siblings, other family members, lesson teacher etc.)",Likely,Likely,Not Far,Trekking,Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & above,Between 1hr - 3hrs,6 - 7hrs,Not Often,"Reading, Playing, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,No,Top 5
